,serial_number,capacity_bytes,failure,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_9_raw,smart_193_raw,smart_194_raw,smart_241_raw,smart_242_raw
6651,Z304JG3L,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25665,8020.0,19,47193788440.0,95709935336.0
22260,Z304JGA1,4000787030016,1,0.0,0.0,0.0,0.0,0.0,24512,6263.0,23,43567765040.0,124125312361.0
23106,Z3016PPG,4000787030016,0,0.0,0.0,1.0,0.0,0.0,39795,27070.0,22,34293490133.0,443463780574.0
17319,Z3025L7R,4000787030016,1,0.0,0.0,0.0,0.0,0.0,34350,101076.0,22,26311751548.0,310410837387.0
17288,S300Z63P,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28665,155744.0,20,45028491512.0,127503711157.0
22260,Z304JGA1,4000787030016,1,0.0,0.0,0.0,0.0,0.0,24488,6262.0,23,43566038056.0,123959890691.0
24732,Z302SZ8N,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26072,10267.0,31,49030430856.0,91551468408.0
17320,Z3025L7R,4000787030016,1,0.0,0.0,0.0,0.0,0.0,34326,101076.0,22,26310040315.0,310375640351.0
22285,Z3014P0E,4000787030016,0,0.0,0.0,1.0,0.0,0.0,39773,75728.0,24,28607705754.0,242856063251.0
22260,Z304JGA1,4000787030016,1,0.0,0.0,0.0,0.0,0.0,24464,6257.0,23,43564422632.0,123855582517.0
10300,Z300YM3J,4000787030016,0,0.0,0.0,0.0,0.0,0.0,33865,28965.0,27,24789158543.0,193729066631.0
21799,S30116PR,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29791,35349.0,17,53097233272.0,116186905729.0
3675,Z3020XD9,4000787030016,0,0.0,0.0,0.0,0.0,0.0,34201,33339.0,23,24215534094.0,158681759196.0
10603,Z302SY7G,4000787030016,1,0.0,72.0,0.0,32.0,32.0,26027,10381.0,31,48528885944.0,95735701086.0
10818,Z305DFA7,4000787030016,1,0.0,18.0,0.0,8.0,8.0,22301,55149.0,28,36663725640.0,100490655611.0
10608,Z302SY7G,4000787030016,1,0.0,54.0,0.0,24.0,24.0,26003,10381.0,31,48513052040.0,95607882876.0
22627,Z304HF9P,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24964,14426.0,21,44061696792.0,141016558273.0
10823,Z305DFA7,4000787030016,1,0.0,0.0,0.0,0.0,0.0,22278,55149.0,28,36634306240.0,100361401423.0
10966,Z3029G1W,4000787030016,0,0.0,0.0,0.0,0.0,0.0,32541,63329.0,22,25041218365.0,212048412320.0
10644,Z302SY7G,4000787030016,1,0.0,54.0,0.0,24.0,24.0,25978,10381.0,31,48499399992.0,95465622564.0
12232,Z3016P60,4000787030016,0,0.0,0.0,0.0,0.0,0.0,39770,40557.0,26,34065075039.0,411326075644.0
10861,Z305DFA7,4000787030016,1,0.0,0.0,0.0,0.0,0.0,22253,55149.0,28,36618965232.0,100239557611.0
3553,Z30251S0,4000787030016,0,0.0,0.0,0.0,0.0,0.0,34250,12432.0,27,24517688123.0,187619063350.0
10645,Z302SY7G,4000787030016,1,0.0,54.0,0.0,24.0,24.0,25955,10381.0,31,48481792464.0,95343009361.0
13098,S301GNSQ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25131,9633.0,19,44932596744.0,95645018865.0
10862,Z305DFA7,4000787030016,1,0.0,0.0,0.0,0.0,0.0,22230,55149.0,28,36600310200.0,100116229728.0
19364,Z3029GBA,4000787030016,0,0.0,0.0,1.0,0.0,0.0,32067,125562.0,25,29630127932.0,245395277515.0
10622,Z302SY7G,4000787030016,1,0.0,54.0,0.0,24.0,24.0,25930,10381.0,31,48465372624.0,95215517909.0
17839,S300XDZJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27680,140317.0,17,42557078488.0,93192811465.0
10839,Z305DFA7,4000787030016,1,0.0,0.0,0.0,0.0,0.0,22205,55149.0,28,36582504064.0,99986912483.0
17188,Z305AQG5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24291,127688.0,21,30150332080.0,104133085197.0
10622,Z302SY7G,4000787030016,1,0.0,54.0,0.0,24.0,24.0,25905,10378.0,31,48445687336.0,95056474441.0
3295,Z302F361,4000787030016,0,0.0,1.0,2.0,0.0,0.0,31417,48806.0,29,26450047531.0,239796748805.0
10839,Z305DFA7,4000787030016,1,0.0,0.0,0.0,0.0,0.0,22179,55147.0,28,36553974584.0,99946335125.0
3995,Z303RFZ4,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24283,207965.0,22,29270436024.0,109529098259.0
10622,Z302SY7G,4000787030016,1,0.0,54.0,0.0,24.0,24.0,25881,10378.0,31,48418549000.0,94933351465.0
4415,Z305BE77,4000787030016,0,8.0,12.0,0.0,24.0,24.0,22661,7561.0,31,40466599176.0,148133371340.0
10839,Z305DFA7,4000787030016,1,0.0,0.0,0.0,0.0,0.0,22155,55147.0,28,36519162480.0,99875182552.0
17808,Z304HKLB,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24615,10486.0,20,45313555048.0,104101539579.0
10622,Z302SY7G,4000787030016,1,0.0,54.0,0.0,24.0,24.0,25857,10378.0,31,48395033944.0,94801387458.0
18921,S300Z7S8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28810,155601.0,20,45051977832.0,102340149684.0
10839,Z305DFA7,4000787030016,1,0.0,0.0,0.0,0.0,0.0,22132,55147.0,28,36505214080.0,99803791855.0
19989,Z305DH0J,4000787030016,0,0.0,0.0,0.0,0.0,0.0,19785,94309.0,23,11915457538.0,59430581473.0
10623,Z302SY7G,4000787030016,1,0.0,54.0,0.0,24.0,24.0,25833,10378.0,31,48383658832.0,94744191859.0
8967,S3012TDY,4000787030016,0,0.0,0.0,0.0,0.0,0.0,18491,706.0,22,25668292912.0,90808514905.0
10840,Z305DFA7,4000787030016,1,0.0,0.0,0.0,0.0,0.0,22108,55147.0,28,36470939528.0,99697426585.0
2227,S300Z7AP,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28641,164090.0,20,45569259464.0,107746692546.0
10623,Z302SY7G,4000787030016,1,0.0,54.0,0.0,24.0,24.0,25809,10378.0,32,48367125944.0,94660157180.0
8821,Z305K20M,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22327,56441.0,24,36506376360.0,91265590242.0
10840,Z305DFA7,4000787030016,1,0.0,0.0,0.0,0.0,0.0,22083,55147.0,28,36446751872.0,99594835216.0
22319,Z3015LFE,4000787030016,0,0.0,0.0,0.0,0.0,0.0,39988,7897.0,18,29702494136.0,239991197494.0
11442,S30117ZH,4000787030016,0,920.0,0.0,0.0,0.0,0.0,29766,33171.0,19,54307462440.0,115883304085.0
6056,Z305AQXD,4000787030016,1,0.0,0.0,0.0,0.0,0.0,24124,32461.0,18,43834036448.0,101973892616.0
6062,Z305AQXD,4000787030016,1,0.0,0.0,0.0,0.0,0.0,24100,32461.0,18,43816404088.0,101856758795.0
7011,Z3014NNT,4000787030016,0,0.0,0.0,0.0,0.0,0.0,39581,36841.0,27,28860677166.0,247143136587.0
6063,Z305AQXD,4000787030016,1,0.0,0.0,0.0,0.0,0.0,24076,32461.0,18,43794439984.0,101748581817.0
19370,Z3029GBA,4000787030016,0,0.0,0.0,1.0,0.0,0.0,32043,125562.0,25,29627635679.0,245326626143.0
6054,Z305AQXD,4000787030016,1,0.0,0.0,0.0,0.0,0.0,24052,32461.0,19,43772187936.0,101665121588.0
9499,Z304JWCS,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25642,6036.0,19,48757997856.0,99037885461.0
6054,Z305AQXD,4000787030016,1,0.0,0.0,0.0,0.0,0.0,24029,32458.0,18,43758739016.0,101510229484.0
10573,Z304HSKL,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24256,133424.0,20,27274423184.0,103614100283.0
6056,Z305AQXD,4000787030016,1,0.0,0.0,0.0,0.0,0.0,24005,32458.0,18,43743820584.0,101394820885.0
5349,Z305D5BS,4000787030016,0,0.0,18.0,0.0,8.0,8.0,22638,9248.0,28,39473812632.0,142901976752.0
6056,Z305AQXD,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23981,32458.0,18,43727744560.0,101231908867.0
18653,Z304JXXQ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25614,6216.0,21,48635112768.0,109285014547.0
6057,Z305AQXD,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23957,32458.0,18,43705182584.0,101094956933.0
19283,Z302SWS2,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26453,13454.0,24,46885728368.0,86805225905.0
6057,Z305AQXD,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23933,32458.0,18,43689229616.0,100951260698.0
3146,S30111WG,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29759,33908.0,19,55283522520.0,95199904526.0
6057,Z305AQXD,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23909,32458.0,18,43676180376.0,100805257509.0
9793,Z304JW1X,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25613,6489.0,22,49898553656.0,96356258416.0
16620,Z304HJY5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25065,6441.0,27,46804529872.0,92584328665.0
9121,Z305FYYR,4000787030016,0,0.0,1.0,0.0,0.0,0.0,22422,3131.0,23,40847322824.0,106054264434.0
6180,Z305D607,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22881,5360.0,29,41803551096.0,88808123218.0
5433,Z3051Z9A,4000787030016,1,0.0,18.0,0.0,8.0,8.0,23241,9648.0,22,43916450848.0,109554903684.0
5564,S300XCWM,4000787030016,1,792.0,20.0,2.0,0.0,0.0,27631,131731.0,21,44372619280.0,102010482489.0
5694,Z302AJXR,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28109,40295.0,21,53982355080.0,116944195100.0
5434,Z3051Z9A,4000787030016,1,0.0,18.0,0.0,8.0,8.0,23217,9648.0,22,43898014664.0,109399361938.0
20187,Z300ZSM8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,40226,51284.0,27,30510930236.0,307136369950.0
5565,S300XCWM,4000787030016,1,0.0,2.0,0.0,0.0,0.0,27607,131725.0,22,44338428792.0,101803907590.0
9577,Z3025YZ7,4000787030016,0,0.0,0.0,0.0,0.0,0.0,34178,32990.0,29,23586953666.0,181264133542.0
5695,Z302AJXR,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28085,40295.0,21,53960306096.0,116770808096.0
2321,Z3015MG2,4000787030016,0,0.0,0.0,1.0,0.0,0.0,39511,28085.0,20,26664218312.0,214338796030.0
5427,Z3051Z9A,4000787030016,1,0.0,18.0,0.0,8.0,8.0,23193,9648.0,22,43881025504.0,109239381021.0
11834,Z3029F2F,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31418,56796.0,22,54525630704.0,110528715158.0
5558,S300XCWM,4000787030016,1,0.0,2.0,0.0,0.0,0.0,27583,131725.0,21,44304103408.0,101675306992.0
4791,Z3016PE7,4000787030016,0,0.0,0.0,0.0,0.0,0.0,39724,47577.0,23,33348352585.0,428553729093.0
5688,Z302AJXR,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28061,40295.0,21,53938285272.0,116669018036.0
7228,S300X8V1,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31946,42525.0,18,25254115553.0,190147250756.0
5427,Z3051Z9A,4000787030016,1,0.0,18.0,0.0,8.0,8.0,23169,9647.0,22,43843018248.0,109120967765.0
2160,Z304JJ7R,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24558,11662.0,21,44175836296.0,97183456122.0
5558,S300XCWM,4000787030016,1,0.0,2.0,0.0,0.0,0.0,27558,131725.0,21,44262523144.0,101545549546.0
24349,Z302SZ95,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26429,14678.0,22,46768538128.0,95987628603.0
5688,Z302AJXR,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28036,40292.0,21,53923292976.0,116511226952.0
15115,S301154Z,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29744,34656.0,19,55869161920.0,99898995662.0
5429,Z3051Z9A,4000787030016,1,0.0,18.0,0.0,8.0,8.0,23144,9647.0,21,43807554008.0,109000759548.0
20140,S300Z69J,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29073,43024.0,22,51337385400.0,99810366092.0
5560,S300XCWM,4000787030016,1,0.0,2.0,0.0,0.0,0.0,27534,131725.0,21,44233661768.0,101381722859.0
6141,Z30250LG,4000787030016,0,0.0,0.0,0.0,0.0,0.0,34202,12408.0,28,24401214606.0,186634648771.0
5690,Z302AJXR,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28012,40292.0,21,53910715224.0,116340393861.0
23481,S3010MH1,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28111,37128.0,18,52847387912.0,98665670758.0
5429,Z3051Z9A,4000787030016,1,0.0,18.0,0.0,8.0,8.0,23121,9647.0,22,43782878624.0,108861264149.0
21574,Z305D2PX,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22876,4953.0,28,43080404688.0,107900040870.0
5560,S300XCWM,4000787030016,1,0.0,2.0,0.0,0.0,0.0,27510,131725.0,22,44205727992.0,101227903983.0
18100,Z305B6ZY,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23241,10249.0,24,41591252336.0,86546217047.0
5690,Z302AJXR,4000787030016,1,0.0,0.0,0.0,0.0,0.0,27988,40292.0,21,53893541864.0,116237104280.0
414,Z304HTCB,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24268,7810.0,22,42598856688.0,115382651319.0
5429,Z3051Z9A,4000787030016,1,0.0,18.0,0.0,8.0,8.0,23097,9647.0,22,43762438120.0,108715258819.0
9781,S300Z787,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29052,41675.0,17,51123853288.0,114290998059.0
5560,S300XCWM,4000787030016,1,0.0,2.0,0.0,0.0,0.0,27486,131725.0,21,44164736976.0,101131645745.0
1678,Z3015L6J,4000787030016,0,0.0,0.0,0.0,0.0,0.0,40460,53482.0,20,29032078872.0,284148302838.0
5690,Z302AJXR,4000787030016,1,0.0,0.0,0.0,0.0,0.0,27964,40292.0,21,53880687736.0,116102824548.0
11033,Z305D5SV,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22900,4874.0,27,43445539808.0,92286207136.0
5429,Z3051Z9A,4000787030016,1,0.0,18.0,0.0,8.0,8.0,23072,9647.0,21,43736236232.0,108514410091.0
5178,Z300VGQM,4000787030016,0,0.0,0.0,0.0,0.0,0.0,41515,999036.0,26,25934524424.0,228625302566.0
5560,S300XCWM,4000787030016,1,0.0,2.0,0.0,0.0,0.0,27462,131725.0,22,44141288528.0,100987174787.0
25065,Z3014PAF,4000787030016,0,0.0,0.0,0.0,0.0,0.0,39723,26468.0,19,34231876878.0,453333298889.0
5690,Z302AJXR,4000787030016,1,0.0,0.0,0.0,0.0,0.0,27940,40292.0,21,53858621320.0,115947791825.0
19762,Z302FREF,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29746,29466.0,21,54577271354.0,124938497703.0
5429,Z3051Z9A,4000787030016,1,0.0,18.0,0.0,8.0,8.0,23049,9647.0,22,43718572184.0,108309982826.0
9766,Z302BVAS,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28999,41478.0,21,51117607080.0,106093280024.0
5560,S300XCWM,4000787030016,1,0.0,2.0,0.0,0.0,0.0,27438,131725.0,21,44107528792.0,100838894085.0
13524,Z305PV6X,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21774,4356.0,29,38047805520.0,99020447604.0
5690,Z302AJXR,4000787030016,1,0.0,0.0,0.0,0.0,0.0,27916,40292.0,21,53841392632.0,115797554799.0
3604,S300YPVR,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27557,42889.0,32,49243589528.0,134568435720.0
5438,Z3051Z9A,4000787030016,1,0.0,18.0,0.0,24.0,24.0,23025,9647.0,22,43703262104.0,108145135380.0
13179,Z3029BF6,4000787030016,0,0.0,0.0,0.0,0.0,0.0,32069,28719.0,23,23839225622.0,228546520181.0
5569,S300XCWM,4000787030016,1,0.0,2.0,0.0,0.0,0.0,27414,131725.0,21,44067196320.0,100723293605.0
299,S301165T,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29744,35253.0,19,54408282384.0,102714392025.0
5699,Z302AJXR,4000787030016,1,0.0,0.0,0.0,0.0,0.0,27892,40292.0,21,53814756616.0,115620563259.0
1192,S300WPY6,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27582,34972.0,22,52219457568.0,112093610370.0
18591,Z3040K96,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26217,96688.0,23,23426831261.0,191999794014.0
21554,S300XBV8,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23556,116428.0,22,35672003768.0,80534209965.0
21516,S300XBV8,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23556,116428.0,22,35672003768.0,80534209965.0
21673,Z305D25H,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22571,8080.0,27,40583155936.0,108823097614.0
21518,S300XBV8,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23556,116428.0,22,35672003768.0,80534209965.0
17602,Z302VXN2,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22592,95490.0,21,13587377418.0,74193205177.0
21522,S300XBV8,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23556,116428.0,22,35672003768.0,80534209965.0
3790,Z3016P92,4000787030016,0,0.0,6.0,0.0,0.0,0.0,39691,98798.0,27,28701025915.0,362554577831.0
21522,S300XBV8,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23556,116428.0,22,35672003768.0,80534209965.0
5359,Z305D5BB,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24077,34027.0,19,43202055840.0,106158335542.0
21522,S300XBV8,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23556,116428.0,22,35672003768.0,80534209965.0
10871,Z30250KR,4000787030016,0,0.0,0.0,0.0,0.0,0.0,33932,23225.0,26,23972782888.0,172132344982.0
21522,S300XBV8,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23556,116428.0,22,35672003768.0,80534209965.0
8526,S300YQTW,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27836,110429.0,22,23513714030.0,115062378493.0
21525,S300XBV8,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23556,116428.0,22,35672003768.0,80534209965.0
12412,Z304J12M,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24586,5686.0,18,43580737424.0,129598405283.0
21564,S300XBV8,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23556,116428.0,22,35672003768.0,80534209965.0
10760,Z304JWA6,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25597,6861.0,23,48594813656.0,108043902099.0
21567,S300XBV8,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23556,116428.0,22,35672003768.0,80534209965.0
4487,Z30579GA,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23212,7100.0,21,43700285304.0,93993100043.0
24952,S300Z4W7,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27508,47615.0,25,48452841440.0,120766349334.0
3934,S300XQKE,4000787030016,0,0.0,0.0,0.0,0.0,0.0,32838,57501.0,21,23454609929.0,169739143082.0
12677,Z304KCCG,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24522,10614.0,22,44539642760.0,86055193259.0
4248,Z3029GQ6,4000787030016,0,0.0,0.0,0.0,0.0,0.0,32786,104020.0,20,23061212908.0,203303024133.0
14179,Z30414HF,4000787030016,1,0.0,1.0,3.0,240.0,240.0,26171,40936.0,21,23642308930.0,228654643070.0
15348,Z302EQCJ,4000787030016,1,0.0,12.0,0.0,24.0,24.0,31373,46077.0,16,55766120128.0,105924134365.0
17286,Z305C1VN,4000787030016,1,0.0,0.0,0.0,0.0,0.0,14801,118830.0,23,14543193680.0,63038393703.0
22462,Z302SX7J,4000787030016,1,0.0,36.0,0.0,16.0,16.0,26650,20152.0,21,49118447320.0,88957113151.0
14179,Z30414HF,4000787030016,1,0.0,1.0,3.0,232.0,232.0,26146,40936.0,21,23640005492.0,228621597776.0
24744,S300Z68C,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26630,20842.0,32,50350573856.0,95138470822.0
15348,Z302EQCJ,4000787030016,1,0.0,12.0,0.0,24.0,24.0,31348,46076.0,16,55743093552.0,105765271103.0
21104,Z3058VWT,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24066,241358.0,23,28111378000.0,94325471149.0
17286,Z305C1VN,4000787030016,1,0.0,0.0,0.0,0.0,0.0,14801,118830.0,23,14543193680.0,63038393703.0
12082,Z302SZMD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26649,21461.0,22,48943806256.0,92762354281.0
22464,Z302SX7J,4000787030016,1,0.0,18.0,0.0,8.0,8.0,26622,20149.0,22,49102006456.0,88780521503.0
3643,Z304HK80,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24070,125189.0,22,29198989736.0,112613114420.0
14180,Z30414HF,4000787030016,1,0.0,1.0,3.0,232.0,232.0,26121,40936.0,21,23638068739.0,228591415070.0
5996,Z304JWBK,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25543,8171.0,28,48842611960.0,94851312456.0
15350,Z302EQCJ,4000787030016,1,0.0,12.0,0.0,32.0,32.0,31324,46076.0,16,55728253632.0,105571951065.0
11493,Z305D4HM,4000787030016,0,0.0,1.0,0.0,0.0,0.0,22567,8678.0,30,39653498104.0,114340331652.0
17289,Z305C1VN,4000787030016,1,0.0,0.0,0.0,0.0,0.0,14801,118830.0,23,14543193680.0,63038393703.0
7952,Z304JWCV,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25607,6332.0,21,47035237728.0,112723262123.0
22468,Z302SX7J,4000787030016,1,0.0,18.0,0.0,8.0,8.0,26598,20149.0,22,49091467424.0,88621338783.0
6632,Z305D2BA,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22855,4934.0,28,40193716856.0,84186486276.0
14180,Z30414HF,4000787030016,1,0.0,1.0,3.0,232.0,232.0,26098,40936.0,21,23635954366.0,228562189457.0
4,Z306WYZZ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,9195,183.0,21,15896797736.0,61142202111.0
15350,Z302EQCJ,4000787030016,1,0.0,12.0,0.0,32.0,32.0,31301,46076.0,16,55710385088.0,105408677710.0
21235,Z300T79Y,4000787030016,0,0.0,0.0,0.0,0.0,0.0,40174,72414.0,35,30428284990.0,280409393721.0
17289,Z305C1VN,4000787030016,1,0.0,0.0,0.0,0.0,0.0,14801,118830.0,23,14543193680.0,63038393703.0
17339,Z3055XSH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22374,3222.0,21,41362990200.0,107590282628.0
22468,Z302SX7J,4000787030016,1,0.0,18.0,0.0,8.0,8.0,26574,20149.0,22,49066655304.0,88510886015.0
23768,S300Z5YC,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27897,39953.0,20,53238260024.0,105499086060.0
14181,Z30414HF,4000787030016,1,0.0,1.0,3.0,232.0,232.0,26074,40936.0,21,23634066022.0,228530802431.0
15626,S300XDXP,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27536,34811.0,20,51664364896.0,102716569626.0
15351,Z302EQCJ,4000787030016,1,0.0,9.0,0.0,24.0,24.0,31277,46076.0,16,55682623544.0,105253436605.0
16136,S3001HBH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25951,11552.0,25,48793363648.0,108124326816.0
17290,Z305C1VN,4000787030016,1,0.0,0.0,0.0,0.0,0.0,14801,118830.0,23,14543193680.0,63038393703.0
11671,Z305B6VE,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23888,33117.0,23,42319624536.0,96054384579.0
22468,Z302SX7J,4000787030016,1,0.0,18.0,0.0,8.0,8.0,26550,20149.0,22,49043207504.0,88359088998.0
1222,Z305ACMD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23193,8878.0,28,41013540344.0,94361979234.0
14181,Z30414HF,4000787030016,1,0.0,0.0,3.0,232.0,232.0,26049,40935.0,21,23631950162.0,228500998610.0
3428,Z304KBZM,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24850,14428.0,24,45519581344.0,94313784784.0
15351,Z302EQCJ,4000787030016,1,0.0,9.0,0.0,24.0,24.0,31253,46076.0,16,55665035360.0,105064643943.0
17205,S300BM2S,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29047,15160.0,20,54681189072.0,106185619897.0
17290,Z305C1VN,4000787030016,1,0.0,0.0,0.0,0.0,0.0,14801,118830.0,23,14543193680.0,63038393703.0
23317,Z305GVVY,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22375,3390.0,25,41110014936.0,105166209759.0
22468,Z302SX7J,4000787030016,1,0.0,18.0,0.0,8.0,8.0,26526,20149.0,22,49026321800.0,88175531362.0
19490,Z3029BJ5,4000787030016,0,0.0,0.0,2.0,0.0,0.0,31688,150544.0,25,23698431323.0,183667311356.0
14184,Z30414HF,4000787030016,1,0.0,0.0,3.0,152.0,152.0,26026,40932.0,21,23629926418.0,228465812959.0
10975,Z304L87Z,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24560,7775.0,20,43113094896.0,109880456409.0
15353,Z302EQCJ,4000787030016,1,0.0,9.0,0.0,24.0,24.0,31228,46076.0,16,55638442064.0,104862349959.0
19114,S300Z5EN,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28998,37617.0,17,51812590576.0,96216883304.0
17293,Z305C1VN,4000787030016,1,0.0,0.0,0.0,0.0,0.0,14801,118830.0,23,14543193680.0,63038393703.0
8140,S30110S8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29695,31186.0,19,53540039672.0,102498204822.0
22470,Z302SX7J,4000787030016,1,0.0,18.0,0.0,8.0,8.0,26502,20149.0,22,48999503680.0,87980279330.0
3669,Z304Z6RT,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22564,9157.0,32,39454496088.0,127734175927.0
14214,Z30414HF,4000787030016,1,0.0,0.0,3.0,0.0,0.0,26002,40929.0,21,23627545869.0,228416604891.0
18522,Z300ZK41,4000787030016,0,0.0,0.0,0.0,0.0,0.0,40182,94668.0,25,28616347272.0,265528213353.0
15384,Z302EQCJ,4000787030016,1,0.0,9.0,0.0,24.0,24.0,31204,46076.0,16,55620682320.0,104676555410.0
10446,Z3016PGA,4000787030016,0,0.0,0.0,0.0,0.0,0.0,39677,68820.0,28,28633634716.0,234974892654.0
17325,Z305C1VN,4000787030016,1,0.0,0.0,0.0,0.0,0.0,14801,118830.0,23,14543193680.0,63038393703.0
15258,Z305BE3N,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22547,8978.0,27,39715295608.0,98555440006.0
22511,Z302SX7J,4000787030016,1,0.0,18.0,0.0,8.0,8.0,26478,20149.0,21,48985362824.0,87842851469.0
12126,Z305GAMJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,21727,4134.0,31,39665220224.0,106164986275.0
14203,Z30414HF,4000787030016,1,0.0,0.0,3.0,0.0,0.0,25978,40929.0,21,23625039333.0,228380881718.0
16437,Z305GWHA,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22377,3421.0,24,41386913360.0,103838017096.0
15369,Z302EQCJ,4000787030016,1,0.0,9.0,0.0,24.0,24.0,31180,46076.0,16,55603389960.0,104543239836.0
22070,Z3029FXY,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31374,55775.0,20,53334589800.0,98267388590.0
17316,Z305C1VN,4000787030016,1,0.0,0.0,0.0,0.0,0.0,14801,118830.0,23,14543193680.0,63038393703.0
24750,Z304TRZ6,4000787030016,0,0.0,0.0,0.0,0.0,0.0,22567,9084.0,29,39753230776.0,103164545193.0
